. . exported "SYSMAN"."MGMT_LICENSE_DEFINITIONS"         54.66 KB      59 rows
. . exported "SYSMAN"."MGMT_METRICS_1HOUR"               80.53 KB    1055 rows
. . exported "SYSMAN"."MGMT_METRICS_RAW"                 31.86 KB     418 rows
. . exported "SYSMAN"."MGMT_PAF_TEXTUAL_DATA"            42.50 KB       7 rows
. . exported "SYSMAN"."MGMT_POLICY_ASSOC"                34.06 KB     358 rows
. . exported "SYSMAN"."MGMT_POLICY_VIOL_CTXT_DEF"        68.09 KB     642 rows
. . exported "SYSMAN"."MGMT_SYSTEM_PERFORMANCE_LOG"      17.16 KB     148 rows
. . exported "SYSMAN"."MGMT_TASK_QTABLE"                 21.64 KB      27 rows
. . exported "APEX_030200"."WWV_COLUMN_EXCEPTIONS"       5.976 KB       3 rows
. . exported "APEX_030200"."WWV_FLOWS"                   59.71 KB      10 rows
. . exported "APEX_030200"."WWV_FLOW_ACTIVITY_LOG_NUMBER$"  5.476 KB       1 rows
. . exported "APEX_030200"."WWV_FLOW_ALT_CONFIG_PICK"    8.210 KB      37 rows
. . exported "APEX_030200"."WWV_FLOW_APPLICATION_GROUPS"  7.968 KB       1 rows
. . exported "APEX_030200"."WWV_FLOW_CALS"               18.86 KB      11 rows
. . exported "APEX_030200"."WWV_FLOW_CAL_TEMPLATES"      38.88 KB       9 rows
. . exported "APEX_030200"."WWV_FLOW_CHARSETS"           7.789 KB      32 rows
. . exported "APEX_030200"."WWV_FLOW_CLICKTHRU_LOG_NUMBER$"  5.890 KB       1 rows
. . exported "APEX_030200"."WWV_FLOW_COMPANIES"          8.843 KB       3 rows
. . exported "APEX_030200"."WWV_FLOW_COMPANY_SCHEMAS"    6.281 KB       1 rows
. . exported "APEX_030200"."WWV_FLOW_COMPANY_TYPES"      6.593 KB      32 rows
. . exported "APEX_030200"."WWV_FLOW_COMPUTATIONS"       14.92 KB      14 rows
. . exported "APEX_030200"."WWV_FLOW_COUNTRIES"          9.828 KB     240 rows
. . exported "APEX_030200"."WWV_FLOW_DB_AUTH"            5.460 KB       1 rows
. . exported "APEX_030200"."WWV_FLOW_DEVELOPER_ROLES"    5.921 KB       9 rows
. . exported "APEX_030200"."WWV_FLOW_DUAL100"            5.703 KB     100 rows
. . exported "APEX_030200"."WWV_FLOW_FIELD_TEMPLATES"    19.31 KB      36 rows
. . exported "APEX_030200"."WWV_FLOW_FND_USER"           23.81 KB       1 rows
. . exported "APEX_030200"."WWV_FLOW_HNT_COLUMN_INFO"    23.55 KB      58 rows
. . exported "APEX_030200"."WWV_FLOW_HNT_TABLE_INFO"     9.382 KB       8 rows
. . exported "APEX_030200"."WWV_FLOW_ICON_BAR"           19.25 KB      12 rows
. . exported "APEX_030200"."WWV_FLOW_ITEMS"              15.34 KB      89 rows
. . exported "APEX_030200"."WWV_FLOW_LANGUAGES"          16.15 KB     132 rows
. . exported "APEX_030200"."WWV_FLOW_LANGUAGE_MAP"       15.28 KB      90 rows
. . exported "APEX_030200"."WWV_FLOW_LOV_VALUES"         8.867 KB       6 rows
. . exported "APEX_030200"."WWV_FLOW_MENUS"              7.718 KB       7 rows
. . exported "APEX_030200"."WWV_FLOW_MENU_TEMPLATES"     14.14 KB       8 rows
. . exported "APEX_030200"."WWV_FLOW_PAGE_GROUPS"        14.28 KB     105 rows
. . exported "APEX_030200"."WWV_FLOW_PASSWORD_HISTORY"   6.679 KB       1 rows
. . exported "APEX_030200"."WWV_FLOW_PATCHES"            10.69 KB       9 rows
. . exported "APEX_030200"."WWV_FLOW_PICK_END_USERS"     6.023 KB       4 rows
. . exported "APEX_030200"."WWV_FLOW_PICK_PAGE_VIEWS"    6.093 KB       5 rows
. . exported "APEX_030200"."WWV_FLOW_PLATFORM_PREFS"     9.015 KB      21 rows
. . exported "APEX_030200"."WWV_FLOW_POPUP_LOV_TEMPLATE"  32.23 KB      10 rows
. . exported "APEX_030200"."WWV_FLOW_QUERY_COLUMN"       9.929 KB      18 rows
. . exported "APEX_030200"."WWV_FLOW_QUERY_CONDITION"    9.609 KB       6 rows
. . exported "APEX_030200"."WWV_FLOW_QUERY_DEFINITION"   7.648 KB       6 rows
. . exported "APEX_030200"."WWV_FLOW_QUERY_OBJECT"       8.304 KB       6 rows
. . exported "APEX_030200"."WWV_FLOW_REGION_UPD_RPT_COLS"  36.80 KB     439 rows
. . exported "APEX_030200"."WWV_FLOW_RESTRICTED_SCHEMAS"  8.242 KB      46 rows
. . exported "APEX_030200"."WWV_FLOW_SECURITY_SCHEMES"   15.28 KB      19 rows
. . exported "APEX_030200"."WWV_FLOW_STANDARD_CSS"       9.742 KB      27 rows
. . exported "APEX_030200"."WWV_FLOW_STANDARD_ICONS"     16.92 KB     319 rows
. . exported "APEX_030200"."WWV_FLOW_STANDARD_JS"        7.203 KB       2 rows
. . exported "APEX_030200"."WWV_FLOW_SW_CREATE_KEYWORDS"  6.875 KB      10 rows
. . exported "APEX_030200"."WWV_FLOW_SW_MAIN_KEYWORDS"   10.85 KB     199 rows
. . exported "APEX_030200"."WWV_FLOW_SW_SET_KEYWORDS"    6.757 KB       4 rows
. . exported "APEX_030200"."WWV_FLOW_SW_SQLPLUS_CMD"     5.101 KB       8 rows
. . exported "APEX_030200"."WWV_FLOW_TABS"               13.53 KB       3 rows
. . exported "APEX_030200"."WWV_FLOW_TOPLEVEL_TABS"      13.18 KB       5 rows
. . exported "APEX_030200"."WWV_FLOW_TRANSLATABLE_COLS$"  29.55 KB     232 rows
. . exported "APEX_030200"."WWV_FLOW_TREES"              25.80 KB       3 rows
. . exported "APEX_030200"."WWV_FLOW_UPGRADE_PROGRESS"   21.89 KB      89 rows
. . exported "APEX_030200"."WWV_FLOW_UPG_TAB_NAME_CHANGES"  8.781 KB      42 rows
. . exported "APEX_030200"."WWV_FLOW_UPG_TAB_OBSOLETE"   6.476 KB      17 rows
. . exported "APEX_030200"."WWV_FLOW_USER_ACCESS_LOG_NUM$"  5.890 KB       1 rows
. . exported "APEX_030200"."WWV_FLOW_WORKSHEET_RPTS"     37.01 KB      30 rows
. . exported "APEX_030200"."WWV_FLOW_WORKSPACE_REQ_SIZE"  6.859 KB      14 rows
. . exported "APEX_030200"."WWV_MIG_EXPORTER"            7.382 KB       5 rows
. . exported "APEX_030200"."WWV_MIG_FRM_OLB_XMLTAGTABLEMAP"  11.29 KB      45 rows
. . exported "APEX_030200"."WWV_MIG_FRM_XMLTAGTABLEMAP"  10.55 KB      36 rows
. . exported "APEX_030200"."WWV_MIG_MENU_XMLTAGTABLEMAP"  8.710 KB       7 rows
. . exported "APEX_030200"."WWV_MIG_RESERVED_WORDS"      5.898 KB      87 rows
. . exported "APEX_030200"."WWV_MIG_RPT_XMLTAGTABLEMAP"  9.140 KB      15 rows
. . exported "OLAPSYS"."CWM$CLASSIFICATION"              14.21 KB      41 rows
. . exported "OLAPSYS"."CWM$CLASSIFICATIONENTRY"         14.22 KB       5 rows
. . exported "OLAPSYS"."CWM$CLASSIFICATIONTYPE"          12.55 KB      15 rows
. . exported "OLAPSYS"."CWM$DOMAIN"                      15.39 KB      21 rows
. . exported "OLAPSYS"."CWM$FUNCTION"                    12.96 KB      14 rows
. . exported "OLAPSYS"."CWM$MODEL"                       12.67 KB       2 rows
. . exported "OLAPSYS"."CWM$OBJECTTYPE"                  12.82 KB      15 rows
. . exported "OLAPSYS"."CWM$PARAMETER"                   19.35 KB       5 rows
. . exported "OLAPSYS"."CWM$PROJECT"                     10.90 KB       3 rows
. . exported "OLAPSYS"."CWM2$AWCUBELOADPARM"              6.25 KB       1 rows
. . exported "OLAPSYS"."CWM2$AWCUBELOADTYPE"             5.921 KB       2 rows
. . exported "OLAPSYS"."CWM2$AWDIMLOADPARM"              6.335 KB       4 rows
. . exported "OLAPSYS"."CWM2$AWDIMLOADTYPE"              5.937 KB       2 rows
. . exported "OLAPSYS"."CWM2$MRALL_DESCRIPTORS"          7.085 KB      41 rows
. . exported "ORDDATA"."ORDDCM_ANON_ACTION_TYPES"        5.492 KB       4 rows
. . exported "ORDDATA"."ORDDCM_ANON_ATTRS"               8.703 KB      37 rows
. . exported "ORDDATA"."ORDDCM_ANON_RULES"               6.296 KB       3 rows
. . exported "ORDDATA"."ORDDCM_ANON_RULE_TYPES"          5.546 KB       3 rows
. . exported "ORDDATA"."ORDDCM_CT_ACTION"                6.664 KB       7 rows
. . exported "ORDDATA"."ORDDCM_CT_DAREFS"                6.218 KB      74 rows
. . exported "ORDDATA"."ORDDCM_CT_LOCATORPATHS"          10.07 KB      95 rows
. . exported "ORDDATA"."ORDDCM_CT_MACRO_DEP"             5.460 KB       1 rows
. . exported "ORDDATA"."ORDDCM_CT_MACRO_PAR"             5.484 KB       2 rows
. . exported "ORDDATA"."ORDDCM_CT_PRED"                  8.328 KB      61 rows
. . exported "ORDDATA"."ORDDCM_CT_PRED_PAR"              5.945 KB       3 rows
. . exported "ORDDATA"."ORDDCM_CT_PRED_SET"              8.906 KB       9 rows
. . exported "ORDDATA"."ORDDCM_DATA_MODEL"               5.867 KB       1 rows
. . exported "ORDDATA"."ORDDCM_DICT_ATTRS"               33.95 KB    2418 rows
. . exported "ORDDATA"."ORDDCM_DOC_REFS"                 6.507 KB       7 rows
. . exported "ORDDATA"."ORDDCM_DOC_TYPES"                6.984 KB       8 rows
. . exported "ORDDATA"."ORDDCM_INSTALL_DOCS"             6.546 KB       9 rows
. . exported "ORDDATA"."ORDDCM_INTERNAL_TAGS"            6.218 KB      42 rows
. . exported "ORDDATA"."ORDDCM_PREFS_LOOKUP"             9.703 KB      13 rows
. . exported "ORDDATA"."ORDDCM_PREFS_VALID_VALUES_TAB"   6.492 KB      33 rows
. . exported "ORDDATA"."ORDDCM_PREFS_DEF_VALUES_TAB"     5.687 KB       7 rows
. . exported "ORDDATA"."ORDDCM_PRV_ATTRS"                9.804 KB       3 rows
. . exported "ORDDATA"."ORDDCM_RT_PREF_PARAMS"           8.617 KB      13 rows
. . exported "ORDDATA"."ORDDCM_UID_DEFS"                  33.5 KB     245 rows
. . exported "ORDDATA"."ORDDCM_VR_DT_MAP"                6.515 KB      32 rows
. . exported "SYSMAN"."AQ$_MGMT_LOADER_QTABLE_S"         10.75 KB       1 rows
. . exported "SYSMAN"."AQ$_MGMT_NOTIFY_QTABLE_S"         10.75 KB       1 rows
. . exported "SYSMAN"."EMDW_TRACE_CONFIG"                7.062 KB       9 rows
. . exported "SYSMAN"."EM_PAGE_CONDITION_METADATA"       5.640 KB       7 rows
. . exported "SYSMAN"."EM_PAGE_CUST_METADATA"            6.039 KB       4 rows
. . exported "SYSMAN"."EUME2E_ASSOCS_LOOKUP"             6.601 KB       9 rows
. . exported "SYSMAN"."MGMT_ADMIN_LICENSES"              5.296 KB      19 rows
. . exported "SYSMAN"."MGMT_ALL_TARGET_PROPS"            9.773 KB       5 rows
. . exported "SYSMAN"."MGMT_ARU_FAMILY_PRODUCT_MAP"      25.85 KB    1660 rows
. . exported "SYSMAN"."MGMT_ARU_LANGUAGES"               6.164 KB      40 rows
. . exported "SYSMAN"."MGMT_ARU_OUI_COMPONENTS"          21.34 KB     393 rows
. . exported "SYSMAN"."MGMT_ARU_PLATFORMS"               9.585 KB      76 rows
. . exported "SYSMAN"."MGMT_ARU_PRODUCTS"                34.72 KB     744 rows
. . exported "SYSMAN"."MGMT_ARU_RELEASES"                19.90 KB     863 rows
. . exported "SYSMAN"."MGMT_AUDIT_DESTINATION"           5.492 KB       1 rows
. . exported "SYSMAN"."MGMT_AUDIT_MASTER"                5.078 KB       1 rows
. . exported "SYSMAN"."MGMT_AVAILABILITY"                6.687 KB       1 rows
. . exported "SYSMAN"."MGMT_AVAILABILITY_MARKER"         5.875 KB       1 rows
. . exported "SYSMAN"."MGMT_AVAILABLE_SEARCHES"          7.031 KB      15 rows
. . exported "SYSMAN"."MGMT_BLACKOUT_PROXY_TARGETS"      5.054 KB       1 rows
. . exported "SYSMAN"."MGMT_BLACKOUT_REASON"             9.593 KB      60 rows
. . exported "SYSMAN"."MGMT_BSLN_METRICS"                7.359 KB       6 rows
. . exported "SYSMAN"."MGMT_CALLBACKS"                   12.20 KB      87 rows
. . exported "SYSMAN"."MGMT_CATEGORIES"                  6.234 KB      12 rows
. . exported "SYSMAN"."MGMT_CATEGORY_CLASSES"            5.468 KB       2 rows
. . exported "SYSMAN"."MGMT_COLLECTION_METRIC_TASKS"     9.132 KB      27 rows
. . exported "SYSMAN"."MGMT_COLL_ITEMS"                  9.109 KB       5 rows
. . exported "SYSMAN"."MGMT_COLL_ITEM_METRICS"           7.203 KB      12 rows
. . exported "SYSMAN"."MGMT_CORRECTIVE_ACTION"           6.742 KB       2 rows
. . exported "SYSMAN"."MGMT_CREATED_USERS"               5.984 KB       4 rows
. . exported "SYSMAN"."MGMT_CREDENTIAL_SETS"             11.82 KB      33 rows
. . exported "SYSMAN"."MGMT_CREDENTIAL_SET_COLUMNS"      14.74 KB      82 rows
. . exported "SYSMAN"."MGMT_CREDENTIAL_SET_COL_VALS"     7.945 KB       8 rows
. . exported "SYSMAN"."MGMT_CREDENTIAL_TYPES"            8.468 KB      17 rows
. . exported "SYSMAN"."MGMT_CREDENTIAL_TYPE_COLUMNS"     11.80 KB      41 rows
. . exported "SYSMAN"."MGMT_CREDENTIAL_TYPE_COL_VALS"    7.656 KB       3 rows
. . exported "SYSMAN"."MGMT_CREDENTIAL_TYPE_REF"         8.335 KB       7 rows
. . exported "SYSMAN"."MGMT_CS_CONFIG_STANDARD"          15.93 KB       3 rows
. . exported "SYSMAN"."MGMT_CS_HIERARCHY"                11.30 KB     117 rows
. . exported "SYSMAN"."MGMT_CS_KEYWORD"                  5.562 KB       3 rows
. . exported "SYSMAN"."MGMT_CS_RULE"                     31.97 KB      94 rows
. . exported "SYSMAN"."MGMT_CS_RULEFOLDER"               9.335 KB      23 rows
. . exported "SYSMAN"."MGMT_CURRENT_AVAILABILITY"        6.289 KB       1 rows
. . exported "SYSMAN"."MGMT_CURRENT_METRICS"             9.289 KB      37 rows
. . exported "SYSMAN"."MGMT_CURRENT_VIOLATION"           14.60 KB       1 rows
. . exported "SYSMAN"."MGMT_DEPLOYMENT_SECTIONS"         5.507 KB       1 rows
. . exported "SYSMAN"."MGMT_DM_ALITEMS"                  7.054 KB      48 rows
. . exported "SYSMAN"."MGMT_DM_RULEENTRY"                12.51 KB      45 rows
. . exported "SYSMAN"."MGMT_DM_RULETEMPLATES"            9.882 KB      19 rows
. . exported "SYSMAN"."MGMT_ECM_ARU_MAP"                 8.164 KB      29 rows
. . exported "SYSMAN"."MGMT_ECM_CSA_OUT_OF_BOX"          5.031 KB       1 rows
. . exported "SYSMAN"."MGMT_ECM_MD_HIST_TBLS"            19.63 KB      39 rows
. . exported "SYSMAN"."MGMT_ECM_RESOURCES"               6.812 KB      14 rows
. . exported "SYSMAN"."MGMT_ECM_SNAPSHOT_MD_TABLES"      21.81 KB     122 rows
. . exported "SYSMAN"."MGMT_ECM_SNAPSHOT_METADATA"       17.29 KB      53 rows
. . exported "SYSMAN"."MGMT_ERROR_MASTER"                6.460 KB      12 rows
. . exported "SYSMAN"."MGMT_FAILOVER_CALLBACKS"          5.187 KB       4 rows
. . exported "SYSMAN"."MGMT_FBP_PATCHING_GUIDS"          5.617 KB       3 rows
. . exported "SYSMAN"."MGMT_GROUP_DEFAULT_CHART"         10.26 KB       9 rows
. . exported "SYSMAN"."MGMT_HTTP_SESSION_CALLBACKS"        5.5 KB       1 rows
. . exported "SYSMAN"."MGMT_IP_ELEM_PARAM_CLASSES"       19.91 KB     116 rows
. . exported "SYSMAN"."MGMT_IP_ELEM_TARGET_TYPES"        9.257 KB      86 rows
. . exported "SYSMAN"."MGMT_IP_REPORT_DEF"               40.94 KB     124 rows
. . exported "SYSMAN"."MGMT_IP_REPORT_DEF_JIT_TYPES"     9.656 KB     135 rows
. . exported "SYSMAN"."MGMT_IP_REPORT_ELEM_DEF"          20.97 KB      77 rows
